market,date_cet,area,deliveryStartUTC,deliveryEndUTC,deliveryStartCET,deliveryEndCET,price,currency
SIDC_IntradayAuction3,2026-03-02,FR,2026-03-02T15:45:00Z,2026-03-02T16:00:00Z,2026-03-02T16:45:00+01:00,2026-03-02T17:00:00+01:00,37.46,EUR
SIDC_IntradayAuction3,2026-03-02,FR,2026-03-02T16:00:00Z,2026-03-02T16:15:00Z,2026-03-02T17:00:00+01:00,2026-03-02T17:15:00+01:00,42.55,EUR
SIDC_IntradayAuction3,2026-03-02,FR,2026-03-02T16:15:00Z,2026-03-02T16:30:00Z,2026-03-02T17:15:00+01:00,2026-03-02T17:30:00+01:00,57.16,EUR
SIDC_IntradayAuction3,2026-03-02,FR,2026-03-02T16:30:00Z,2026-03-02T16:45:00Z,2026-03-02T17:30:00+01:00,2026-03-02T17:45:00+01:00,67.3,EUR
SIDC_IntradayAuction3,2026-03-02,FR,2026-03-02T16:45:00Z,2026-03-02T17:00:00Z,2026-03-02T17:45:00+01:00,2026-03-02T18:00:00+01:00,85.0,EUR
SIDC_IntradayAuction3,2026-03-02,FR,2026-03-02T17:00:00Z,2026-03-02T17:15:00Z,2026-03-02T18:00:00+01:00,2026-03-02T18:15:00+01:00,93.16,EUR
SIDC_IntradayAuction3,2026-03-02,FR,2026-03-02T17:15:00Z,2026-03-02T17:30:00Z,2026-03-02T18:15:00+01:00,2026-03-02T18:30:00+01:00,80.45,EUR
SIDC_IntradayAuction3,2026-03-02,FR,2026-03-02T17:30:00Z,2026-03-02T17:45:00Z,2026-03-02T18:30:00+01:00,2026-03-02T18:45:00+01:00,128.16,EUR
SIDC_IntradayAuction3,2026-03-02,FR,2026-03-02T17:45:00Z,2026-03-02T18:00:00Z,2026-03-02T18:45:00+01:00,2026-03-02T19:00:00+01:00,175.56,EUR
SIDC_IntradayAuction3,2026-03-02,FR,2026-03-02T18:00:00Z,2026-03-02T18:15:00Z,2026-03-02T19:00:00+01:00,2026-03-02T19:15:00+01:00,175.03,EUR
SIDC_IntradayAuction3,2026-03-02,FR,2026-03-02T18:15:00Z,2026-03-02T18:30:00Z,2026-03-02T19:15:00+01:00,2026-03-02T19:30:00+01:00,143.78,EUR
SIDC_IntradayAuction3,2026-03-02,FR,2026-03-02T18:30:00Z,2026-03-02T18:45:00Z,2026-03-02T19:30:00+01:00,2026-03-02T19:45:00+01:00,124.3,EUR
SIDC_IntradayAuction3,2026-03-02,FR,2026-03-02T18:45:00Z,2026-03-02T19:00:00Z,2026-03-02T19:45:00+01:00,2026-03-02T20:00:00+01:00,94.59,EUR
SIDC_IntradayAuction3,2026-03-02,FR,2026-03-02T19:00:00Z,2026-03-02T19:15:00Z,2026-03-02T20:00:00+01:00,2026-03-02T20:15:00+01:00,101.51,EUR
SIDC_IntradayAuction3,2026-03-02,FR,2026-03-02T19:15:00Z,2026-03-02T19:30:00Z,2026-03-02T20:15:00+01:00,2026-03-02T20:30:00+01:00,102.11,EUR
SIDC_IntradayAuction3,2026-03-02,FR,2026-03-02T19:30:00Z,2026-03-02T19:45:00Z,2026-03-02T20:30:00+01:00,2026-03-02T20:45:00+01:00,92.88,EUR
SIDC_IntradayAuction3,2026-03-02,FR,2026-03-02T19:45:00Z,2026-03-02T20:00:00Z,2026-03-02T20:45:00+01:00,2026-03-02T21:00:00+01:00,79.5,EUR
